ISL_1225382	2020-02-04	Panama	San Miguelito	S_America	0	4	4	11	A.2.4	2020-02
ISL_496615	2020-02-15	Panama	Panama City	S_America	0	0	2	2	B	2020-02
ISL_1167830	2020-02-16	Chile	Araucania	S_America	0	6	8	16	B.1.1.314	2020-02
ISL_496609	2020-02-17	Panama	Panama City	S_America	0	3	4	7	A.2	2020-02
ISL_496606	2020-02-20	Panama	Panama City	S_America	0	3	4	7	A.2	2020-02
ISL_496607	2020-02-22	Panama	Panama City	S_America	0	3	4	7	A.2	2020-02
ISL_496736	2020-02-23	Panama	Panama City	S_America	0	4	4	8	A.2.4	2020-02
ISL_412964	2020-02-25	Brazil	Sao Paulo	S_America	0	1	2	3	B.1	2020-02
ISL_496617	2020-02-27	Panama	Panama City	S_America	0	2	1	6	A.1	2020-02
ISL_413016	2020-02-28	Brazil	Sao Paulo	S_America	0	1	2	5	B	2020-02
ISL_496605	2020-02-28	Panama	Panama City	S_America	0	3	4	7	A.2	2020-02
ISL_978512	2020-02-28	Brazil	Bahia	S_America	0	2	4	7	B.1.1.162	2020-02
ISL_1068341	2020-02-28	Brazil	Bahia	S_America	0	2	4	7	B.1.1.162	2020-02
ISL_415128	2020-02-29	Brazil	Espirito Santo	S_America	0	1	2	6	B.40	2020-02
ISL_414016	2020-02-29	Brazil	Sao Paulo	S_America	0	1	2	3	B.1	2020-02
ISL_414015	2020-02-29	Brazil	Sao Paulo	S_America	0	1	2	3	B.1	2020-02
ISL_491464	2020-03-31	Peru	Ica	S_America	0	2	1	5	A.5	2020-03
ISL_1111221	2020-03-16	Peru	Lima	S_America	0	4	6	10	B.1.1.1	2020-03
ISL_801601	2020-03-18	Chile	Santiago	S_America	0	2	4	6	B.1.110	2020-03
ISL_445292	2020-03-22	Chile	Punta Arenas	S_America	0	1	4	5	B.1	2020-03
ISL_1111190	2020-03-12	Peru	Lambayeque	S_America	0	1	4	6	B.1	2020-03
ISL_476254	2020-03-27	Brazil	Sao Paulo	S_America	0	2	7	10	B.1.1.143	2020-03
ISL_826807	2020-03-30	Ecuador	Guayas	S_America	0	2	4	6	B.1.1.29	2020-03
ISL_547451	2020-03-10	Curacao	NA	S_America	0	0	0	2	B.27	2020-03
ISL_498154	2020-03-25	Colombia	Cundinamarca	S_America	0	3	2	5	B.1.420	2020-03
ISL_490976	2020-03-27	Peru	Lima	S_America	0	4	6	10	B.1.1.1	2020-03
ISL_459857	2020-03-15	Chile	Santiago	S_America	0	2	2	4	B.1	2020-03
ISL_776763	2020-03-24	Brazil	Sao Paulo	S_America	0	1	2	3	B.1	2020-03
ISL_1111104	2020-03-24	Peru	Callao	S_America	0	2	4	6	B.1.1.29	2020-03
ISL_496694	2020-03-18	Panama	Panama City	S_America	0	4	4	8	A.2.4	2020-03
ISL_498170	2020-03-11	Colombia	Tolemaida	S_America	0	2	1	7	A.1	2020-03
ISL_547890	2020-03-16	Peru	NA	S_America	0	1	1	3	B	2020-03
ISL_1111229	2020-03-13	Peru	Lima	S_America	0	1	2	6	B.1	2020-03
ISL_1111231	2020-03-16	Peru	Lima	S_America	0	2	1	4	A.5	2020-03
ISL_1068331	2020-03-29	Brazil	Bahia	S_America	0	2	7	11	B.1.1.33	2020-03
ISL_536538	2020-03-16	Peru	Lima	S_America	0	4	6	11	B.1.1.1	2020-03
ISL_1068338	2020-03-27	Brazil	Bahia	S_America	0	2	2	5	B.1	2020-03
ISL_826798	2020-03-21	Ecuador	Guayas	S_America	0	2	4	6	B.1.1.29	2020-03
ISL_509434	2020-03-23	Brazil	Rio de Janeiro	S_America	1	1	6	9	B.1	2020-03
ISL_496744	2020-03-23	Panama	Panama City	S_America	0	2	3	5	B.1.203	2020-03
ISL_476443	2020-03-19	Brazil	Sao Paulo	S_America	0	1	4	5	B.1	2020-03
ISL_418262	2020-03-06	Colombia	Bogota	S_America	0	3	4	7	B.1.1	2020-03
ISL_1111118	2020-03-28	Peru	Callao	S_America	0	2	5	7	B.1.1.29	2020-03
ISL_496646	2020-03-14	Panama	Panama City	S_America	0	2	1	7	A.1	2020-03
ISL_1111188	2020-03-25	Peru	Lambayeque	S_America	0	5	6	11	C.14	2020-03
ISL_445356	2020-03-21	Chile	Santiago	S_America	0	2	2	5	B.29	2020-03
ISL_483065	2020-03-23	Brazil	Rio de Janeiro	S_America	1	1	6	9	B.1	2020-03
ISL_445304	2020-03-15	Chile	Santiago	S_America	0	2	4	6	B.1.110	2020-03
ISL_447755	2020-03-31	Colombia	Valle del Cauca	S_America	0	2	2	7	B.1	2020-03
ISL_496666	2020-03-14	Panama	Cocle	S_America	0	3	4	7	A.2	2020-03
ISL_459856	2020-03-18	Chile	Santiago	S_America	0	1	4	5	B.1	2020-03
ISL_801611	2020-03-18	Chile	Santiago	S_America	0	3	2	5	B.1	2020-03
ISL_486429	2020-03-20	Brazil	Sao Paulo	S_America	0	2	6	8	B.1.1.28	2020-03
ISL_861625	2020-03-24	Brazil	Sao Paulo	S_America	0	2	6	8	B.1.1.28	2020-03
ISL_457946	2020-03-17	Uruguay	Montevideo	S_America	0	3	4	8	A.2	2020-03
ISL_445335	2020-03-29	Chile	Puerto Montt	S_America	0	2	3	5	B.1.110	2020-03
ISL_574293	2020-03-22	Ecuador	Guayas	S_America	0	2	4	8	B.1.1.29	2020-03
ISL_528637	2020-03-16	Brazil	Rio de Janeiro	S_America	0	2	6	8	B.1.1.33	2020-03
ISL_536539	2020-03-18	Peru	Lima	S_America	0	3	4	7	A.2	2020-03
ISL_801652	2020-03-25	Chile	Santiago	S_America	0	2	4	7	B.1.110	2020-03
ISL_541340	2020-03-17	Brazil	Parana	S_America	0	2	2	6	B.1.195	2020-03
ISL_536548	2020-03-19	Peru	Lima	S_America	0	2	3	5	B.1	2020-03
ISL_636513	2020-03-20	Aruba	NA	S_America	0	1	2	4	B.1	2020-03
ISL_496708	2020-03-20	Panama	Panama City	S_America	0	4	4	9	A.2.4	2020-03
ISL_426481	2020-03-17	Uruguay	Montevideo	S_America	0	3	1	5	A.5	2020-03
ISL_1111175	2020-03-31	Peru	Lambayeque	S_America	0	4	4	8	B.1.1	2020-03
ISL_515544	2020-03-23	Brazil	Sao Paulo	S_America	0	2	6	8	B.1.1.28	2020-03
ISL_427300	2020-03-11	Brazil	Rio de Janeiro	S_America	0	2	4	7	B.1.1.29	2020-03
ISL_540986	2020-03-23	Peru	La Libertad	S_America	0	2	5	9	B.1.1.29	2020-03
ISL_445358	2020-03-13	Chile	Santiago	S_America	0	2	1	6	A.5	2020-03
ISL_515527	2020-03-18	Brazil	Sao Paulo	S_America	0	2	6	8	B.1.1.33	2020-03
ISL_801627	2020-03-27	Chile	Santiago	S_America	0	2	4	7	B.1.110	2020-03
ISL_792481	2020-03-28	Argentina	Neuquen	S_America	0	1	5	7	B.1	2020-03
ISL_536557	2020-03-20	Peru	Arequipa	S_America	0	2	2	4	B.1	2020-03
ISL_1111192	2020-03-14	Peru	Lima	S_America	0	3	4	7	B.1.1	2020-03
ISL_978533	2020-03-18	Brazil	Bahia	S_America	0	2	4	7	B.1.1.162	2020-03
