ISL_408976	2020-01-22	Australia	New South Wales	Oceania	0	0	0	2	B	2020-01
ISL_407893	2020-01-24	Australia	New South Wales	Oceania	0	1	1	2	A	2020-01
ISL_417030	2020-01-24	Australia	New South Wales	Oceania	0	2	2	5	A	2020-01
ISL_416410	2020-01-24	Australia	Victoria	Oceania	0	0	1	2	B	2020-01
ISL_416411	2020-01-25	Australia	Victoria	Oceania	0	0	1	1	B	2020-01
ISL_406844	2020-01-25	Australia	Victoria	Oceania	0	0	1	3	B	2020-01
ISL_509505	2020-01-25	Australia	New South Wales	Oceania	0	2	2	4	B.1	2020-01
ISL_408977	2020-01-25	Australia	New South Wales	Oceania	0	0	1	1	B	2020-01
ISL_407894	2020-01-28	Australia	Queensland	Oceania	0	1	2	3	A	2020-01
ISL_480781	2020-01-30	Australia	South Australia	Oceania	0	3	1	4	B.1	2020-01
ISL_468032	2020-01-30	Australia	South Australia	Oceania	0	3	1	4	B.1	2020-01
ISL_480778	2020-01-30	Australia	South Australia	Oceania	0	3	1	4	B.1	2020-01
ISL_407896	2020-01-30	Australia	Queensland	Oceania	0	1	2	5	A	2020-01
ISL_480780	2020-01-30	Australia	South Australia	Oceania	0	3	1	4	B.1	2020-01
ISL_480779	2020-01-30	Australia	South Australia	Oceania	0	3	1	4	B.1	2020-01
ISL_468037	2020-01-30	Australia	South Australia	Oceania	0	3	1	4	B.1	2020-01
ISL_455603	2020-01-30	Australia	South Australia	Oceania	0	3	1	4	B.1	2020-01
ISL_419733	2020-01-31	Australia	Victoria	Oceania	0	1	1	3	B	2020-01
ISL_419734	2020-02-02	Australia	Victoria	Oceania	0	0	0	1	B	2020-02
ISL_693290	2020-02-04	Australia	Queensland	Oceania	0	1	3	6	A	2020-02
ISL_410718	2020-02-05	Australia	Queensland	Oceania	0	1	2	3	A	2020-02
ISL_410717	2020-02-05	Australia	Queensland	Oceania	0	1	2	4	A	2020-02
ISL_416415	2020-02-08	Australia	Victoria	Oceania	0	1	2	4	A	2020-02
ISL_419831	2020-02-21	Australia	Northern Territory	Oceania	0	0	1	3	B	2020-02
ISL_419832	2020-02-21	Australia	Northern Territory	Oceania	0	0	1	4	B	2020-02
ISL_419833	2020-02-22	Australia	Northern Territory	Oceania	0	0	1	1	B	2020-02
ISL_420456	2020-02-22	Australia	Western Australia	Oceania	0	1	2	5	B.1.98	2020-02
ISL_468039	2020-02-22	Australia	South Australia	Oceania	0	0	1	3	B	2020-02
ISL_419834	2020-02-23	Australia	Victoria	Oceania	0	1	1	3	A.5	2020-02
ISL_419835	2020-02-24	Australia	Northern Territory	Oceania	0	0	1	2	B.5	2020-02
ISL_470851	2020-02-27	Australia	Western Australia	Oceania	0	0	1	3	B	2020-02
ISL_413490	2020-02-27	New Zealand	Auckland	Oceania	0	1	2	4	B.4	2020-02
ISL_413594	2020-02-28	Australia	New South Wales	Oceania	0	0	0	1	B	2020-02
ISL_413596	2020-02-28	Australia	New South Wales	Oceania	0	0	0	1	B	2020-02
ISL_427643	2020-02-28	Australia	New South Wales	Oceania	0	0	0	1	B	2020-02
ISL_412975	2020-02-28	Australia	New South Wales	Oceania	0	1	2	5	B.4	2020-02
ISL_413595	2020-02-28	Australia	New South Wales	Oceania	0	1	2	7	B.4	2020-02
ISL_418799	2020-02-28	Australia	Queensland	Oceania	0	1	0	5	B	2020-02
ISL_414414	2020-02-29	Australia	Queensland	Oceania	0	1	2	5	B.4	2020-02
ISL_413214	2020-02-29	Australia	New South Wales	Oceania	0	1	2	4	B.4	2020-02
ISL_413213	2020-02-29	Australia	New South Wales	Oceania	0	1	2	6	B.4	2020-02
ISL_456201	2020-03-20	New Zealand	Auckland	Oceania	0	2	6	10	B.31	2020-03
ISL_579489	2020-03-31	New Zealand	Canterbury	Oceania	0	2	5	9	B.31	2020-03
ISL_419898	2020-03-19	Australia	Victoria	Oceania	0	1	2	7	B.40	2020-03
ISL_579128	2020-03-25	New Zealand	Southern	Oceania	0	2	5	9	B.1.369	2020-03
ISL_427745	2020-03-21	Australia	New South Wales	Oceania	0	4	5	9	A.2.2	2020-03
ISL_417212	2020-03-11	New Zealand	Otago	Oceania	0	2	3	8	B.31	2020-03
ISL_426764	2020-03-26	Australia	Victoria	Oceania	0	1	2	5	B.1.197	2020-03
ISL_708748	2020-03-26	Australia	Western Australia	Oceania	0	4	5	9	A.2.2	2020-03
ISL_579471	2020-03-25	New Zealand	Canterbury	Oceania	0	1	2	4	B.1	2020-03
ISL_456253	2020-03-26	New Zealand	Southern	Oceania	0	2	2	5	B.1	2020-03
ISL_962181	2020-03-12	Australia	Queensland	Oceania	0	2	2	5	A.1	2020-03
ISL_419920	2020-03-20	Australia	Victoria	Oceania	0	2	4	6	A.1	2020-03
ISL_456210	2020-03-19	New Zealand	Auckland	Oceania	0	1	2	5	B.1.197	2020-03
ISL_455041	2020-03-23	Australia	New South Wales	Oceania	0	2	3	6	A.1	2020-03
ISL_639812	2020-03-22	Australia	Queensland	Oceania	0	2	3	6	B.1	2020-03
ISL_579241	2020-03-31	New Zealand	Auckland	Oceania	0	1	2	5	B.1	2020-03
ISL_593622	2020-03-22	Australia	Queensland	Oceania	0	4	5	9	A.2.2	2020-03
ISL_417389	2020-03-09	Australia	New South Wales	Oceania	0	1	2	7	B.4	2020-03
ISL_419925	2020-03-21	Australia	Victoria	Oceania	0	2	4	7	B.1.1	2020-03
ISL_492155	2020-03-19	Australia	South Australia	Oceania	0	2	5	7	B.1.1.29	2020-03
ISL_426673	2020-03-22	Australia	Victoria	Oceania	0	2	3	7	A.1	2020-03
ISL_483088	2020-03-27	Australia	South Australia	Oceania	0	4	5	9	A.2.2	2020-03
ISL_579296	2020-03-31	New Zealand	Auckland	Oceania	0	2	2	4	B.1	2020-03
ISL_426784	2020-03-23	Australia	Victoria	Oceania	0	1	2	5	B.1.197	2020-03
ISL_417399	2020-03-10	Australia	New South Wales	Oceania	0	1	2	4	B.40	2020-03
ISL_455042	2020-03-20	Australia	New South Wales	Oceania	0	4	5	9	A.2.2	2020-03
ISL_579288	2020-03-31	New Zealand	Auckland	Oceania	0	2	2	7	B.1	2020-03
ISL_419747	2020-03-10	Australia	Victoria	Oceania	0	1	1	10	A.3	2020-03
ISL_419792	2020-03-14	Australia	Victoria	Oceania	0	1	3	5	B.40	2020-03
ISL_467999	2020-03-31	Australia	South Australia	Oceania	0	2	4	9	B.1.1.104	2020-03
ISL_522623	2020-03-26	Australia	Tasmania	Oceania	0	1	4	8	B.1.319	2020-03
ISL_419719	2020-03-20	Australia	Victoria	Oceania	0	2	3	6	A.1	2020-03
ISL_500678	2020-03-19	Australia	New South Wales	Oceania	0	1	4	5	B.1	2020-03
ISL_426788	2020-03-23	Australia	Victoria	Oceania	0	2	5	12	B.31	2020-03
ISL_579072	2020-03-25	New Zealand	Taranaki	Oceania	0	2	4	6	B.1.1.29	2020-03
ISL_596831	2020-03-30	Australia	Western Australia	Oceania	0	1	2	5	B.1	2020-03
ISL_483082	2020-03-26	Australia	South Australia	Oceania	0	4	5	9	A.2.2	2020-03
ISL_451499	2020-03-27	Australia	New South Wales	Oceania	0	2	2	7	B.1.415	2020-03
ISL_426854	2020-03-25	Australia	Victoria	Oceania	0	3	4	8	B.1.1.162	2020-03
ISL_427039	2020-03-30	Australia	Victoria	Oceania	0	3	4	8	A.2	2020-03
ISL_483091	2020-03-31	Australia	South Australia	Oceania	0	4	5	9	A.2.2	2020-03
ISL_483113	2020-03-23	Australia	South Australia	Oceania	0	1	2	4	B.1	2020-03
ISL_456284	2020-03-30	New Zealand	Southern	Oceania	0	2	4	8	B.31	2020-03
ISL_492149	2020-03-30	Australia	South Australia	Oceania	0	4	5	10	A.2.2	2020-03
ISL_427697	2020-03-22	Australia	New South Wales	Oceania	0	3	4	9	B.1.1	2020-03
ISL_426983	2020-03-27	Australia	Victoria	Oceania	0	1	2	6	B.1.391	2020-03
ISL_426922	2020-03-30	Australia	Victoria	Oceania	0	3	2	6	B.1.23	2020-03
ISL_522769	2020-03-24	Australia	Tasmania	Oceania	0	2	3	7	A.1	2020-03
ISL_522721	2020-03-27	Australia	Tasmania	Oceania	0	2	3	6	A.1	2020-03
ISL_419729	2020-03-20	Australia	Victoria	Oceania	0	1	2	7	B.40	2020-03
ISL_426932	2020-03-29	Australia	Victoria	Oceania	0	3	2	6	B.1.23	2020-03
ISL_456211	2020-03-21	New Zealand	Auckland	Oceania	0	1	2	4	B.1.391	2020-03
ISL_427041	2020-03-29	Australia	Victoria	Oceania	0	2	3	6	B.1	2020-03
ISL_451081	2020-03-20	Australia	South Australia	Oceania	0	4	5	9	A.2.2	2020-03
ISL_500633	2020-03-09	Australia	New South Wales	Oceania	0	1	2	6	B.4	2020-03
ISL_451118	2020-03-31	Australia	South Australia	Oceania	0	2	3	5	B.1	2020-03
ISL_426684	2020-03-22	Australia	Victoria	Oceania	0	2	4	7	B.1.1.29	2020-03
ISL_427721	2020-03-19	Australia	New South Wales	Oceania	0	1	4	8	B.1.356	2020-03
ISL_427160	2020-03-31	Australia	Victoria	Oceania	0	2	4	8	B.1.413	2020-03
ISL_579118	2020-03-18	New Zealand	Waikato	Oceania	0	1	2	6	B.39	2020-03
ISL_420538	2020-03-14	Australia	Western Australia	Oceania	0	2	3	6	A.1	2020-03
ISL_419915	2020-03-20	Australia	Victoria	Oceania	0	2	4	8	B.1	2020-03
ISL_420012	2020-03-24	Australia	Victoria	Oceania	0	1	4	6	B.1.319	2020-03
ISL_579479	2020-03-26	New Zealand	Canterbury	Oceania	0	2	4	6	B.1.1.29	2020-03
ISL_521885	2020-03-18	Australia	Victoria	Oceania	0	2	4	7	B.1.1.71	2020-03
ISL_419765	2020-03-10	Australia	Victoria	Oceania	0	1	2	5	B	2020-03
ISL_426739	2020-03-27	Australia	Victoria	Oceania	0	1	2	3	B.1	2020-03
ISL_639754	2020-03-30	Australia	Queensland	Oceania	0	4	5	12	A.2.2	2020-03
ISL_456158	2020-03-13	New Zealand	Southern	Oceania	0	0	0	3	B.11	2020-03
ISL_509501	2020-03-15	Australia	New South Wales	Oceania	0	2	3	6	A.1	2020-03
ISL_509518	2020-03-22	Australia	New South Wales	Oceania	0	2	3	6	A.1	2020-03
ISL_430649	2020-03-27	Australia	Victoria	Oceania	0	2	4	6	B.1.1.29	2020-03
ISL_451612	2020-03-20	Australia	New South Wales	Oceania	0	1	4	6	B.1	2020-03
ISL_500630	2020-03-16	Australia	New South Wales	Oceania	0	2	4	8	B.1.1.10	2020-03
ISL_427061	2020-03-30	Australia	Victoria	Oceania	0	1	2	6	B.1	2020-03
ISL_678297	2020-03-21	Australia	New South Wales	Oceania	0	1	2	9	B.4	2020-03
ISL_426871	2020-03-26	Australia	Victoria	Oceania	0	2	4	7	B.1.1.247	2020-03
ISL_579482	2020-03-27	New Zealand	Canterbury	Oceania	0	2	5	7	B.1.369	2020-03
ISL_419790	2020-03-14	Australia	Victoria	Oceania	0	0	0	3	B	2020-03
ISL_456186	2020-03-20	New Zealand	Wellington	Oceania	0	0	0	4	B.3	2020-03
ISL_456166	2020-03-18	New Zealand	Wellington	Oceania	0	0	0	3	B	2020-03
ISL_483132	2020-03-23	Australia	South Australia	Oceania	0	1	2	5	A	2020-03
ISL_483111	2020-03-28	Australia	South Australia	Oceania	0	2	2	5	B.1	2020-03
ISL_639775	2020-03-26	Australia	Queensland	Oceania	0	2	4	8	B.1.1.33	2020-03
ISL_430660	2020-03-27	Australia	Victoria	Oceania	0	1	2	5	B.1	2020-03
ISL_418802	2020-03-18	Australia	Queensland	Oceania	0	2	4	7	B.1.1	2020-03
ISL_480560	2020-03-24	Australia	Victoria	Oceania	0	1	2	6	B.39	2020-03
ISL_447594	2020-03-24	Australia	Queensland	Oceania	0	2	4	7	B.1.1.29	2020-03
ISL_427808	2020-03-24	Australia	New South Wales	Oceania	0	1	4	6	B.1.319	2020-03
ISL_427010	2020-03-30	Australia	Victoria	Oceania	0	3	4	8	B.1.1.162	2020-03
ISL_427153	2020-03-27	Australia	Victoria	Oceania	0	1	2	3	B.1	2020-03
ISL_498536	2020-03-15	Australia	Australian Capital Territory	Oceania	0	2	4	8	B.1	2020-03
ISL_456230	2020-03-24	New Zealand	Canterbury	Oceania	0	2	4	7	B.1.1.29	2020-03
ISL_478683	2020-03-20	Australia	New South Wales	Oceania	0	2	3	7	A.1	2020-03
ISL_417386	2020-03-04	Australia	New South Wales	Oceania	0	1	2	5	B.4	2020-03
ISL_427055	2020-03-30	Australia	Victoria	Oceania	0	2	4	7	B.1.1.29	2020-03
ISL_419838	2020-03-16	Australia	Victoria	Oceania	0	1	2	3	B.1	2020-03
ISL_849670	2020-03-22	Australia	Queensland	Oceania	0	1	3	7	B.1.22	2020-03
ISL_426821	2020-03-25	Australia	Victoria	Oceania	0	1	4	10	B.1	2020-03
ISL_508142	2020-03-21	Australia	South Australia	Oceania	0	1	4	9	B.1.319	2020-03
ISL_427072	2020-04-01	Australia	Victoria	Oceania	0	1	2	5	B.1	2020-04
ISL_522678	2020-04-23	Australia	Tasmania	Oceania	0	5	6	11	A.2.2	2020-04
ISL_522576	2020-04-09	Australia	Tasmania	Oceania	0	4	6	10	A.2.2	2020-04
ISL_456327	2020-04-01	New Zealand	Wellington	Oceania	0	0	0	4	B.3	2020-04
ISL_456331	2020-04-01	New Zealand	Wellington	Oceania	0	1	2	5	B.1.8	2020-04
ISL_455059	2020-04-17	Australia	New South Wales	Oceania	0	1	2	3	B.1	2020-04
ISL_456462	2020-04-29	Australia	Victoria	Oceania	0	1	4	8	B.6	2020-04
ISL_579230	2020-04-08	New Zealand	Auckland	Oceania	0	2	5	7	B.1.369	2020-04
ISL_579326	2020-04-13	New Zealand	Auckland	Oceania	0	3	2	6	B.1.23	2020-04
ISL_470854	2020-04-20	Australia	Western Australia	Oceania	0	1	2	7	B.1	2020-04
ISL_456347	2020-04-09	New Zealand	Southern	Oceania	0	2	5	7	B.1.369	2020-04
ISL_451125	2020-04-01	Australia	South Australia	Oceania	0	2	4	9	B.1	2020-04
ISL_451573	2020-04-04	Australia	New South Wales	Oceania	0	2	2	4	B.1	2020-04
ISL_596851	2020-04-03	Australia	Western Australia	Oceania	0	1	2	5	B	2020-04
ISL_521910	2020-04-01	Australia	Victoria	Oceania	0	3	2	5	B.1.23	2020-04
ISL_579404	2020-04-20	New Zealand	Auckland	Oceania	0	2	4	7	B.1.1.29	2020-04
ISL_579397	2020-04-13	New Zealand	Wellington	Oceania	0	2	4	7	B.1.1.29	2020-04
ISL_456294	2020-04-02	New Zealand	Waitemata	Oceania	0	1	2	5	B.1	2020-04
